0	0.350706
1	0.310114
2	0.272922
3	0.241455
4	0.215994
5	0.195236
6	0.177720
7	0.162612
8	0.149811
9	0.139087
10	0.130519
11	0.123875
12	0.118760
13	0.115023
14	0.112485
15	0.110887
16	0.110268
17	0.110368
18	0.111223
19	0.112479
20	0.113834
21	0.115409
22	0.117064
23	0.118718
24	0.120470
25	0.122001
26	0.123288
27	0.124458
28	0.125285
29	0.126174
30	0.127107
31	0.128184
32	0.129286
33	0.130224
34	0.130631
35	0.130840
36	0.130764
37	0.130612
38	0.130437
39	0.130211
40	0.130131
41	0.129759
42	0.129274
43	0.128845
44	0.128395
45	0.128093
46	0.127743
47	0.127452
48	0.127359
49	0.127327
50	0.127274
51	0.127335
52	0.127050
53	0.126599
54	0.125851
55	0.125176
56	0.124547
57	0.123949
58	0.123506
59	0.123274
60	0.123324
61	0.123554
62	0.123740
63	0.123892
64	0.123917
65	0.123616
66	0.123404
67	0.123278
68	0.123073
69	0.122959
70	0.123109
71	0.123257
72	0.123369
73	0.123499
74	0.123924
75	0.124278
76	0.124599
77	0.124794
78	0.124887
79	0.125041
80	0.125022
81	0.125070
82	0.125112
83	0.125026
84	0.124886
85	0.124694
86	0.124487
87	0.124534
88	0.124735
89	0.125032
90	0.125286
91	0.125273
92	0.125024
93	0.124528
94	0.123922
95	0.123223
96	0.122832
97	0.122368
98	0.122068
99	0.121878
100	0.122038
101	0.122233
102	0.122532
103	0.122931
104	0.123153
105	0.123310
106	0.123639
107	0.123694
108	0.123656
109	0.123812
110	0.124051
111	0.124080
112	0.124329
113	0.124547
114	0.124865
115	0.125038
116	0.125277
117	0.125459
118	0.125564
119	0.125697
120	0.125944
121	0.126385
122	0.127034
123	0.127540
124	0.127844
125	0.127914
126	0.127935
127	0.127838
128	0.127675
129	0.127540
130	0.127300
131	0.127150
132	0.126804
133	0.126409
134	0.126050
135	0.125573
136	0.125011
137	0.124523
138	0.123994
139	0.123424
140	0.122942
141	0.122547
142	0.122376
143	0.122199
144	0.122019
145	0.121730
146	0.121726
147	0.121775
148	0.122026
149	0.122180
150	0.122136
151	0.122410
152	0.122598
153	0.122900
154	0.123322
155	0.123611
156	0.123618
157	0.123582
158	0.123685
159	0.123846
160	0.123985
161	0.124177
162	0.124352
163	0.124091
164	0.123641
165	0.123259
166	0.123029
167	0.122978
168	0.123269
169	0.123500
170	0.123827
171	0.124198
172	0.124316
173	0.124386
174	0.124335
175	0.124466
176	0.124464
177	0.124563
178	0.124963
179	0.125271
180	0.125589
181	0.125583
182	0.125338
183	0.125112
184	0.124836
185	0.124384
186	0.123894
187	0.123567
188	0.123459
189	0.123309
190	0.123145
191	0.123121
192	0.123398
193	0.123668
194	0.123846
195	0.123922
196	0.123740
197	0.123519
198	0.123366
199	0.123128
200	0.122775
201	0.122395
202	0.122003
203	0.121500
204	0.120818
205	0.120162
206	0.119495
207	0.119072
208	0.118842
209	0.118905
210	0.119015
211	0.119332
212	0.119680
213	0.120060
214	0.120468
215	0.120926
216	0.121211
217	0.121528
218	0.121887
219	0.122419
220	0.122984
221	0.123421
222	0.123825
223	0.124211
224	0.124350
225	0.124312
226	0.123941
227	0.123626
228	0.123151
229	0.122562
230	0.122142
231	0.121910
232	0.121433
233	0.120987
234	0.120725
235	0.120480
236	0.120305
237	0.120282
238	0.120269
239	0.120233
240	0.120320
241	0.120476
242	0.120643
243	0.120795
244	0.120858
245	0.120820
246	0.120645
247	0.120379
248	0.120235
249	0.120293
250	0.120499
251	0.120704
252	0.120715
253	0.120668
254	0.120590
255	0.120552
