0	0.363603
1	0.000000
2	0.229507
3	0.000000
4	0.146510
5	0.000000
6	0.101771
7	0.000000
8	0.078273
9	0.000000
10	0.057416
11	0.000000
12	0.046122
13	0.000000
14	0.041118
15	0.000000
16	0.040537
17	0.000000
18	0.041585
19	0.000000
20	0.043333
21	0.000000
22	0.045644
23	0.000000
24	0.047243
25	0.000000
26	0.049489
27	0.000000
28	0.051571
29	0.000000
30	0.052700
31	0.000000
32	0.052559
33	0.000000
34	0.052480
35	0.000000
36	0.052434
37	0.000000
38	0.052875
39	0.000000
40	0.053376
41	0.000000
42	0.053331
43	0.000000
44	0.052601
45	0.000000
46	0.051142
47	0.000000
48	0.050078
49	0.000000
50	0.048577
51	0.000000
52	0.048425
53	0.000000
54	0.048543
55	0.000000
56	0.048646
57	0.000000
58	0.048079
59	0.000000
60	0.047840
61	0.000000
62	0.047912
63	0.000000
64	0.048608
65	0.000000
66	0.048912
67	0.000000
68	0.048771
69	0.000000
70	0.048976
71	0.000000
72	0.048338
73	0.000000
74	0.047813
75	0.000000
76	0.047817
77	0.000000
78	0.047680
79	0.000000
80	0.048714
81	0.000000
82	0.048684
83	0.000000
84	0.047889
85	0.000000
86	0.047753
87	0.000000
88	0.047190
89	0.000000
90	0.046407
91	0.000000
92	0.046347
93	0.000000
94	0.046172
95	0.000000
96	0.045579
97	0.000000
98	0.046012
99	0.000000
100	0.045849
101	0.000000
102	0.046620
103	0.000000
104	0.048235
105	0.000000
106	0.049622
107	0.000000
108	0.050739
109	0.000000
110	0.050811
111	0.000000
112	0.050477
113	0.000000
114	0.049930
115	0.000000
116	0.049911
117	0.000000
118	0.048228
119	0.000000
120	0.047570
121	0.000000
122	0.046871
123	0.000000
124	0.046970
125	0.000000
126	0.046734
127	0.000000
128	0.047304
129	0.000000
130	0.046708
131	0.000000
132	0.046301
133	0.000000
134	0.046461
135	0.000000
136	0.046274
137	0.000000
138	0.046449
139	0.000000
140	0.046723
141	0.000000
142	0.047031
143	0.000000
144	0.047737
145	0.000000
146	0.047589
147	0.000000
148	0.047433
149	0.000000
150	0.048083
151	0.000000
152	0.048893
153	0.000000
154	0.048965
155	0.000000
156	0.048228
157	0.000000
158	0.047285
159	0.000000
160	0.046681
161	0.000000
162	0.045765
163	0.000000
164	0.044606
165	0.000000
166	0.045172
167	0.000000
168	0.045712
169	0.000000
170	0.045119
171	0.000000
172	0.045431
173	0.000000
174	0.045765
175	0.000000
176	0.046601
177	0.000000
178	0.046765
179	0.000000
180	0.046689
181	0.000000
182	0.046635
183	0.000000
184	0.046996
185	0.000000
186	0.047437
187	0.000000
188	0.046977
189	0.000000
190	0.046286
191	0.000000
192	0.046233
193	0.000000
194	0.047186
195	0.000000
196	0.048532
197	0.000000
198	0.049991
199	0.000000
200	0.050340
201	0.000000
202	0.050447
203	0.000000
204	0.051169
205	0.000000
206	0.051066
207	0.000000
208	0.050998
209	0.000000
210	0.051131
211	0.000000
212	0.050834
213	0.000000
214	0.049972
215	0.000000
216	0.049007
217	0.000000
218	0.048011
219	0.000000
220	0.047209
221	0.000000
222	0.046822
223	0.000000
224	0.046951
225	0.000000
226	0.047574
227	0.000000
228	0.047186
229	0.000000
230	0.046419
231	0.000000
232	0.046461
233	0.000000
234	0.047183
235	0.000000
236	0.048376
237	0.000000
238	0.049204
239	0.000000
240	0.048991
241	0.000000
242	0.048532
243	0.000000
244	0.048748
245	0.000000
246	0.048562
247	0.000000
248	0.047992
249	0.000000
250	0.048098
251	0.000000
252	0.048026
253	0.000000
254	0.047623
255	0.000000
